Cell_ID,Latitude,Longitude,Dominant_NUTS2,Dominant_NUTS0,Nuts0_ID,Nuts2_ID,IdClimateRoger,ClimateDescription,IdClimateAggregated,AggregatedClimateDescription
19688,56.25,13.083,SE04,SE,25,218,7,Continental,7,Continental
19689,56.25,13.25,SE04,SE,25,218,7,Continental,7,Continental
19690,56.25,13.417,SE04,SE,25,218,7,Continental,7,Continental
19691,56.25,13.583,SE04,SE,25,218,7,Continental,7,Continental
19692,56.25,13.75,SE04,SE,25,218,7,Continental,7,Continental
19693,56.25,13.917,SE04,SE,25,218,7,Continental,7,Continental
19694,56.25,14.083,SE04,SE,25,218,7,Continental,7,Continental
19695,56.25,14.25,SE04,SE,25,218,7,Continental,7,Continental
19696,56.25,14.417,SE04,SE,25,218,7,Continental,7,Continental
19697,56.25,14.583,SE04,SE,25,218,7,Continental,7,Continental
19698,56.25,14.75,SE04,SE,25,218,6,Boreal,6,Boreal
19699,56.25,14.917,SE04,SE,25,218,6,Boreal,6,Boreal
19700,56.25,15.083,SE04,SE,25,218,6,Boreal,6,Boreal
19701,56.25,15.25,SE04,SE,25,218,6,Boreal,6,Boreal
19702,56.25,15.417,SE04,SE,25,218,6,Boreal,6,Boreal
19703,56.25,15.583,SE04,SE,25,218,6,Boreal,6,Boreal
19704,56.25,15.75,SE04,SE,25,218,6,Boreal,6,Boreal
19705,56.25,15.917,SE04,SE,25,218,6,Boreal,6,Boreal
19706,56.417,12.75,SE04,SE,25,218,7,Continental,7,Continental
19707,56.417,12.917,SE04,SE,25,218,7,Continental,7,Continental
19708,56.417,13.417,SE04,SE,25,218,6,Boreal,6,Boreal
19709,56.417,13.75,SE04,SE,25,218,6,Boreal,6,Boreal
19710,56.417,13.917,SE04,SE,25,218,6,Boreal,6,Boreal
19711,56.417,14.083,SE04,SE,25,218,6,Boreal,6,Boreal
19712,56.417,14.25,SE04,SE,25,218,6,Boreal,6,Boreal
19713,56.417,14.417,SE04,SE,25,218,6,Boreal,6,Boreal
19714,56.417,14.583,SE04,SE,25,218,6,Boreal,6,Boreal
19715,56.417,15.083,SE04,SE,25,218,6,Boreal,6,Boreal
19716,56.417,15.25,SE04,SE,25,218,6,Boreal,6,Boreal
19717,56.417,15.417,SE04,SE,25,218,6,Boreal,6,Boreal
19718,56.417,15.583,SE04,SE,25,218,6,Boreal,6,Boreal
19719,58.917,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19720,58.917,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19721,59.083,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19722,59.083,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19723,59.083,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19724,59.083,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19725,59.083,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19726,59.083,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19727,59.25,11.917,SE06,SE,25,219,6,Boreal,6,Boreal
19728,59.25,12.083,SE06,SE,25,219,6,Boreal,6,Boreal
19729,59.25,12.25,SE06,SE,25,219,6,Boreal,6,Boreal
19730,59.25,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19731,59.25,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19732,59.25,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19733,59.25,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19734,59.25,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19735,59.25,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19736,59.25,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19737,59.25,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19738,59.25,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19739,59.25,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19740,59.25,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19741,59.25,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19742,59.417,11.917,SE06,SE,25,219,6,Boreal,6,Boreal
19743,59.417,12.083,SE06,SE,25,219,6,Boreal,6,Boreal
19744,59.417,12.25,SE06,SE,25,219,6,Boreal,6,Boreal
19745,59.417,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19746,59.417,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19747,59.417,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19748,59.417,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19749,59.417,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19750,59.417,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19751,59.417,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19752,59.417,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19753,59.417,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19754,59.417,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19755,59.417,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19756,59.417,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19757,59.583,11.75,SE06,SE,25,219,6,Boreal,6,Boreal
19758,59.583,11.917,SE06,SE,25,219,6,Boreal,6,Boreal
19759,59.583,12.083,SE06,SE,25,219,6,Boreal,6,Boreal
19760,59.583,12.25,SE06,SE,25,219,6,Boreal,6,Boreal
19761,59.583,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19762,59.583,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19763,59.583,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19764,59.583,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19765,59.583,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19766,59.583,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19767,59.583,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19768,59.583,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19769,59.583,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19770,59.583,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19771,59.583,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19772,59.583,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19773,59.583,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19774,59.75,11.917,SE06,SE,25,219,6,Boreal,6,Boreal
19775,59.75,12.083,SE06,SE,25,219,6,Boreal,6,Boreal
19776,59.75,12.25,SE06,SE,25,219,6,Boreal,6,Boreal
19777,59.75,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19778,59.75,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19779,59.75,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19780,59.75,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19781,59.75,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19782,59.75,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19783,59.75,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19784,59.75,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19785,59.75,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19786,59.75,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19787,59.75,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19788,59.75,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19789,59.75,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19790,59.917,12.25,SE06,SE,25,219,6,Boreal,6,Boreal
19791,59.917,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19792,59.917,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19793,59.917,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19794,59.917,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19795,59.917,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19796,59.917,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19797,59.917,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19798,59.917,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19799,59.917,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19800,59.917,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19801,59.917,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19802,59.917,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19803,59.917,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19804,60.083,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19805,60.083,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19806,60.083,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19807,60.083,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19808,60.083,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19809,60.083,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19810,60.083,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19811,60.083,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19812,60.083,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19813,60.083,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19814,60.083,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19815,60.083,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19816,60.083,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19817,60.083,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19818,60.083,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19819,60.083,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19820,60.083,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19821,60.083,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19822,60.083,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19823,60.083,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19824,60.25,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19825,60.25,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19826,60.25,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19827,60.25,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19828,60.25,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19829,60.25,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19830,60.25,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19831,60.25,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19832,60.25,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19833,60.25,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19834,60.25,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19835,60.25,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19836,60.25,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19837,60.25,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19838,60.25,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19839,60.25,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19840,60.25,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19841,60.25,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19842,60.25,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19843,60.25,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19844,60.25,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19845,60.25,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19846,60.25,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19847,60.25,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19848,60.25,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19849,60.25,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19850,60.417,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19851,60.417,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19852,60.417,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19853,60.417,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19854,60.417,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19855,60.417,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19856,60.417,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19857,60.417,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19858,60.417,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19859,60.417,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19860,60.417,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19861,60.417,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19862,60.417,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19863,60.417,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19864,60.417,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19865,60.417,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19866,60.417,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19867,60.417,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19868,60.417,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19869,60.417,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19870,60.417,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19871,60.417,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19872,60.417,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19873,60.417,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19874,60.417,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19875,60.417,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
19876,60.417,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
19877,60.583,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19878,60.583,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19879,60.583,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19880,60.583,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19881,60.583,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19882,60.583,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19883,60.583,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19884,60.583,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19885,60.583,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19886,60.583,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19887,60.583,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19888,60.583,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19889,60.583,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19890,60.583,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19891,60.583,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19892,60.583,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19893,60.583,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19894,60.583,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19895,60.583,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19896,60.583,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19897,60.583,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19898,60.583,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19899,60.583,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19900,60.583,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19901,60.583,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19902,60.583,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19903,60.583,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
19904,60.583,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
19905,60.583,17.25,SE06,SE,25,219,6,Boreal,6,Boreal
19906,60.75,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19907,60.75,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19908,60.75,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19909,60.75,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19910,60.75,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19911,60.75,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19912,60.75,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19913,60.75,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19914,60.75,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19915,60.75,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19916,60.75,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19917,60.75,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19918,60.75,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19919,60.75,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19920,60.75,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19921,60.75,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19922,60.75,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19923,60.75,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19924,60.75,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19925,60.75,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19926,60.75,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19927,60.75,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19928,60.75,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19929,60.75,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19930,60.75,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19931,60.75,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19932,60.75,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19933,60.75,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
19934,60.75,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
19935,60.75,17.25,SE06,SE,25,219,6,Boreal,6,Boreal
19936,60.917,12.417,SE06,SE,25,219,6,Boreal,6,Boreal
19937,60.917,12.583,SE06,SE,25,219,6,Boreal,6,Boreal
19938,60.917,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19939,60.917,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19940,60.917,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19941,60.917,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19942,60.917,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19943,60.917,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19944,60.917,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19945,60.917,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19946,60.917,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19947,60.917,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19948,60.917,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19949,60.917,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19950,60.917,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19951,60.917,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19952,60.917,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19953,60.917,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19954,60.917,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19955,60.917,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19956,60.917,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19957,60.917,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19958,60.917,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19959,60.917,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19960,60.917,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19961,60.917,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19962,60.917,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19963,60.917,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
19964,60.917,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
19965,60.917,17.25,SE06,SE,25,219,6,Boreal,6,Boreal
19966,61.083,12.75,SE06,SE,25,219,6,Boreal,6,Boreal
19967,61.083,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19968,61.083,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19969,61.083,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19970,61.083,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19971,61.083,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19972,61.083,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19973,61.083,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
19974,61.083,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
19975,61.083,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
19976,61.083,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
19977,61.083,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
19978,61.083,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
19979,61.083,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
19980,61.083,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
19981,61.083,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
19982,61.083,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
19983,61.083,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
19984,61.083,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
19985,61.083,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
19986,61.083,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
19987,61.083,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
19988,61.083,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
19989,61.083,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
19990,61.083,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
19991,61.083,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
19992,61.083,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
19993,61.25,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
19994,61.25,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
19995,61.25,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
19996,61.25,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
19997,61.25,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
19998,61.25,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
19999,61.25,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
20000,61.25,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
20001,61.25,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
20002,61.25,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
20003,61.25,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
20004,61.25,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
20005,61.25,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
20006,61.25,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
20007,61.25,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
20008,61.25,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
20009,61.25,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
20010,61.25,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
20011,61.25,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
20012,61.25,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
20013,61.25,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
20014,61.25,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
20015,61.25,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
20016,61.25,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
20017,61.25,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
20018,61.25,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
20019,61.417,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
20020,61.417,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
20021,61.417,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
20022,61.417,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
20023,61.417,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
20024,61.417,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
20025,61.417,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
20026,61.417,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
20027,61.417,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
20028,61.417,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
20029,61.417,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
20030,61.417,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
20031,61.417,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
20032,61.417,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
20033,61.417,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
20034,61.417,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
20035,61.417,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
20036,61.417,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
20037,61.417,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
20038,61.417,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
20039,61.417,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
20040,61.417,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
20041,61.417,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
20042,61.417,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
20043,61.417,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
20044,61.417,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
20045,61.583,12.417,SE06,SE,25,219,1,Alpine,1,Alpine
20046,61.583,12.583,SE06,SE,25,219,1,Alpine,1,Alpine
20047,61.583,12.75,SE06,SE,25,219,1,Alpine,1,Alpine
20048,61.583,12.917,SE06,SE,25,219,6,Boreal,6,Boreal
20049,61.583,13.083,SE06,SE,25,219,6,Boreal,6,Boreal
20050,61.583,13.25,SE06,SE,25,219,6,Boreal,6,Boreal
20051,61.583,13.417,SE06,SE,25,219,6,Boreal,6,Boreal
20052,61.583,13.583,SE06,SE,25,219,6,Boreal,6,Boreal
20053,61.583,13.75,SE06,SE,25,219,6,Boreal,6,Boreal
20054,61.583,13.917,SE06,SE,25,219,6,Boreal,6,Boreal
20055,61.583,14.083,SE06,SE,25,219,6,Boreal,6,Boreal
20056,61.583,14.25,SE06,SE,25,219,6,Boreal,6,Boreal
20057,61.583,14.417,SE06,SE,25,219,6,Boreal,6,Boreal
20058,61.583,14.583,SE06,SE,25,219,6,Boreal,6,Boreal
20059,61.583,14.75,SE06,SE,25,219,6,Boreal,6,Boreal
20060,61.583,14.917,SE06,SE,25,219,6,Boreal,6,Boreal
20061,61.583,15.083,SE06,SE,25,219,6,Boreal,6,Boreal
20062,61.583,15.25,SE06,SE,25,219,6,Boreal,6,Boreal
20063,61.583,15.417,SE06,SE,25,219,6,Boreal,6,Boreal
20064,61.583,15.583,SE06,SE,25,219,6,Boreal,6,Boreal
20065,61.583,15.75,SE06,SE,25,219,6,Boreal,6,Boreal
20066,61.583,15.917,SE06,SE,25,219,6,Boreal,6,Boreal
20067,61.583,16.083,SE06,SE,25,219,6,Boreal,6,Boreal
20068,61.583,16.25,SE06,SE,25,219,6,Boreal,6,Boreal
20069,61.583,16.417,SE06,SE,25,219,6,Boreal,6,Boreal
20070,61.583,16.583,SE06,SE,25,219,6,Boreal,6,Boreal
20071,61.583,16.75,SE06,SE,25,219,6,Boreal,6,Boreal
20072,61.583,16.917,SE06,SE,25,219,6,Boreal,6,Boreal
20073,61.583,17.083,SE06,SE,25,219,6,Boreal,6,Boreal
